customer_id,prediction
04a33f24762ac58c09a3e2c74ee53ce53def8d29fcbedc5bf6ac3874d1ecb435,0639448001 0918593001 0718278003 0673677002 0645065001 0745184004
0c714096cab9d420660107c14907490bb2cea91f057576846c1dc66214c1ecc9,0810169001 0300024064 0300024058 0398074069 0789147006 0507706003
2cb7a96eadd5dc79a5e2905c8b3c5092e5275257c6ad0ee975a6bea5c9833797,0684341001 0689005001 0684340001 0542464001 0507909003 0697091007
639a87b583ee694f6df2fa94dd54ce8a59a0935e3ec8536d6c48edaecfcead28,0484398001 0660726001 0700370004 0767782001 0824497001 0608776002
8f2257b1e1bde5ee86258ea60b1ba0afaa0fae3b2188ba47ed26ffef5be6a66a,0673677002 0484398001 0636323001 0179123001 0636323004 0636323018
e80f9ea27756ae161626d99e960f944bfd0518410fdecc7163a8f2c472562ac2,0562245001 0636323001 0573085028 0372860001 0706016001 0562245046
fdb1a935a9f3f1b326c04899167e46edc22548e18b7c67868043c924225daadf,0673396002 0372860002 0228257001 0654100006 0714829002 0803969003
130f79e1ae2ac6d07e62cc757e38ee25fcaee18c87e52823eace339232b78bbd,0316085001 0305931001 0824337001 0662948009 0563519008 0777892001
696ecc0097e20a608097563e8969abf0713dbd3745b1a5f46c4a26ce26e5744b,0573716012 0399256001 0484398001 0783346001 0848338001 0399256018
7cfc2fd4249871de0601b485426acec642943fc9f430366a1bcdcde820e27074,0728162001 0661147004 0735763003 0635957003 0689365030 0764073004
21aa79fc76c609bf2eccb135a29cc6ac5fe4ccc2a7f06980097c2cabad40e4e0,0436261001 0507909001 0111593001 0111586001 0768912001 0762205002
3698449fd3ea20677d6863867db5e84a0f656cfa823d7324286825bb5b94f056,0536139006 0589748001 0556539003 0536139010 0819520001 0717490064
4c2caef15e966ee31ca44bab5d5facdd79ca4e0b0a780df5619aa3736903c86f,0446224002 0669216002 0504154037 0629758005 0504154033 0732017001
72826b854e07e90b81bba788b32308bcbf30ef2d59f28667f58391c6184d6d81,0861848001 0399256023 0821336001 0806388002 0760084003 0662948003
81c85e40e54933fa8026a68e3c4d9601b93e6ccb43be12b00e75d228273acdad,0456163060 0673677002 0456163062 0399256005 0759871002 0673677010
8e2276cc8d75ab3dbfe2f18b08b7a67abdb46e87a0ef5c4c7c1efc3bb2cbde1e,0572400001 0399201023 0706016002 0562299005 0372860001 0739144004
8fde876f968c26fd3c042e048c549ffa2c35910ae162857a49f2bc0f38c2f993,0179123001 0547780002 0706016002 0688873012 0688873022 0702650001
b1b68685973b913732ff448076d77b9c8637f386d6965b39fb3fd8268a44cd27,0720125001 0722437003 0854043005 0722436003 0698294001 0698293001
bde6d2f935326a571fd99204a4c717a1fb2af88287649d7585d0d4a2f4a31b1d,0791587001 0573716028 0852174001 0660599007 0556539010 0556539003
c3b0c3877e3ae038a2654fd8e65bd5f1b94045550e37fa71dfcdd172cfc1f04f,0716672003 0695545001 0695545007 0562245001 0562245046 0734436001
cb4c7e11a49a6eda38544d03b2af8e36c8d00dd538942a7fc7bd92380248a273,0658030011 0751471001 0766346003 0806012001 0399136004 0399087014
e2c46634eb06f88d03dffee9f73e1be25ab29c00f4b0b34d74ae92c14ec1b3cc,0711053005 0743626001 0743229001 0711053003 0711416003 0759871002
0387b41fd1ea7a47f47b20fbc4d4478bb07184ef6ccfb2a4fbe1e99cb462e462,0572400001 0753724006 0604655008 0846181003 0372860002 0573085033
18fec1523832b9f76ab7fc1d72c0c2a8317958074e1682022fd6e01c4ed672d4,0452511001 0759871002 0825580001 0759871001 0850426002 0823382001
19939e18fb492a94a292192cdd15dac9d2e67c699346fbcbbb094ed2242cf1fd,0727004001 0559630003 0706016001 0562245015 0632642005 0684209006
1af40372130ac9f24c9a9943de9427a3805d7d79ebec4ade3849b08b6d7fe16e,0562245046 0783346001 0605690001 0734273002 0720125001 0562245001
291f7e569a58a83709f1a723f1cdcabf5dc946a1cf7e9724fc5ffff628f04215,0554541030 0869397001 0554541016 0632362011 0742274001 0769561002
5db49d950e11d19422f48dcfca1e93c46b0760261f7652476eac5764c583b513,0554141003 0767605001 0732413002 0516900008 0594541001 0594541003
6eaa5217b06ef463aa7d407ae38685271138d6bfc8454fd677d1ce4741f4b172,0179123001 0772773001 0762630001 0706016001 0816166005 0795440001
dc363be6779e2e62a1997794db3d943fcef62edc72bfd4b243cc79cd05f4204a,0507909015 0507909004 0568601019 0642498010 0810921001 0600886022
e24231d94018ca35f585373be53b5ee7ad0121f34ec8a036c14c1fe4819ef70e,0673396002 0811913007 0811913003 0372860002 0714829002 0589748001
018747a26478aef6b6b789177f9a0badbaff3dcae6cf8849100b814e3a5aaf56,0679853001 0554450027 0704126002 0690936013 0820428002 0493995001
0683bd3fa0bbb25ee22c65379c4d625ce25159884fca14c318be90d568a4933e,0706016002 0706016001 0673396002 0621381014 0779551002 0714829002
0f2e26d3b4c91be0cc06876a93bfa1ae238b06ea8f61710bcaeefea63cfeb33f,0752700001 0695545001 0573152014 0237222012 0717148001 0797892001
13ed7e01aeef009dd1f85410b9e6ee51cc73a8af50931cf039c20a96bdbc8712,0706016001 0720125001 0695632001 0706016002 0701078007 0706016003
31a0a69b30de6f65ffc88a05f2aea8ce47c31b27474baa0b7e3a71eadf347f1b,0706016001 0554450001 0706016002 0692709001 0756400002 0599580017
6be255b529c6e33d81f2cfb6aeb5c13b0619e1820c924eafaecaf6012930c99b,0446224002 0629758005 0727948001 0351484026 0723529003 0723469002
f35499d21b0bf7a66107b14ddc3447960012b36caf9fb75064bd365f3b0ea645,0738943001 0697091002 0754374001 0530953003 0726167001 0726938001
141ba671b0b9766aac81e5b9092f01b3fd3e11d2c38f8e6ce889a4179c31a7eb,0727029001 0589599047 0797710001 0714384002 0572797001 0688537012
1d9049348802692e90ef06e965409a1f0e8b431c601280898a8a1835dd6257c4,0558474001 0625642001 0562165001 0630384002 0493995001 0470985003
3f68be8ce56020f297e008cba17bb6e3b6abc5fc3dee11c6768554cc4ebbaa82,0665724001 0751271002 0762846001 0610776072 0633152012 0401044002
442c7346cb3ed4abde46c67f5592e66200fe2f3f79cb35670d8c6b3878aaa4a8,0493995001 0702623001 0840360005 0844919003 0852775002 0406724002
4bd75142fddd04d310f811299fd0e589f87e740d956ef11b08639b4b492c4f39,0734460001 0724772002 0755604002 0780361004 0874320001 0337991001
674b44b07b4d350b91e129ade53c609c34b270212d94ea75374034db9131c387,0507909001 0559633001 0436261001 0608776002 0160442007 0695632001
8b4cef5b7b33721be986ab2857c49beb5da7bc9e6810a977bb7ba313c6d0c8f4,0684209004 0465655010 0372860001 0719655001 0687034023 0599580017
9811b31496d48710e75ee23e6c40c7902d5b9fa77fa0635d4fe4c8dff947388a,0372860002 0372860001 0803969003 0673396002 0714829002 0654100006
a292d922f3b27ee54943e5377b9f5496a2ec66ffd0b258217f9fa649b1c55b59,0729928001 0732017001 0875287001 0399087014 0658030011 0399087029
a6f275cc5db8cce609e77b782897ca658a987913756eefd57cad78dd4d5d5005,0399256001 0848338001 0399256018 0599580014 0636323003 0467302099
b9009217e85bbbbdfc84de48bba9b58514332d00475c7004c68867e1c49f72f9,0706016002 0706016003 0706016001 0762846008 0768912001 0711053003
b9f6369c6d955f2f17c41aefd91df259d019a57bd2df1e64a95fb10c728bcc8f,0702790004 0739953006 0819547001 0706016011 0702790003 0786657003
bcafedac3dce87599a3ea8dc1c89464eb43c14108859496e06d5ea8678ce7ff4,0684209001 0722437003 0599580020 0833499002 0717885001 0722436003
c91f98b310c9bef38b18662195d800e698fe4e549c48b8eb1ad68f44fb31a2f2,0688873002 0673677004 0436261001 0810927001 0554598041 0637255001
e006f8f02fdc5336b97a7e865ae0975c8d32405a8226d06ead24e739eff7ccfc,0562245055 0673930001 0861737001 0628813003 0579302007 0658030006
e7edee370ec36f21b7265029ee1801b9480e63b28cb17f7c3010622dd15f3a1d,0493995001 0702623001 0840360005 0844919003 0852775002 0406724002
0189cee5ebed7e84ba1647d7498b3ad15f9f80436234bcf9a53265a185d1ded2,0399136061 0717664002 0711521001 0662948012 0673677002 0516951003
1f1b1278b1c0bd72abe1c84ff0a4f1bc318591a9060fb7c93153e57dd54b410b,0673396015 0562245046 0719655001 0562245050 0796913002 0534268005
2cbc3503101641eb3160133fbb953eac263df24ac78b99b82b13fa5ae5dee62d,0536139006 0832359002 0536139010 0664319021 0762656001 0706016001
43dcf905cd0439e7f4c1c7d34243aaf365923a66d98ea95511a6fa356f8acbf2,0742916003 0562245046 0539197011 0806388003 0706016001 0742912002
6a089e9e9f91b14588103511e3b39c97941ca5301788932d807196dacf510c79,0301656017 0493995001 0853510001 0883793001 0857571001 0840360005
75b80e952a359f7f3a61c95f54f7bab133dff1647d863e5ad81a3134806b3f76,0493995001 0702623001 0840360005 0844919003 0852775002 0406724002
8a0e9b4720c63fe2358f0b0573f727f4f1b14cfb68893d0e74ff03a0241dba6a,0624257003 0624257001 0624257010 0573937005 0739533002 0573937001
9c50b8d57b426fd9db39e889bbf0ae1fcc2b3946567d8b0a099788d889192173,0399256005 0377277002 0448515001 0399256019 0469137012 0779622001
9fb54b27c43833c011853fe46d1b127ee4ba0e71ae1c9a9a388fe8c52e79c987,0753737001 0732017001 0697091007 0562245046 0817416001 0818031002
c4d0083d3398624007e250170c1def9f522ee6b0c64f2448dc55e855b70e71a4,0493995001 0702623001 0840360005 0844919003 0852775002 0406724002
d2fe1dcdd6ec26edeb072ef113fc7b8d1a420302b55e34509e69636db7bd8204,0715624001 0711053003 0759814009 0681180010 0179123001 0803757004
d7b52699ec171ca7e9425c77554b70f337f8b13bf0ddba5ec897c40958edae69,0399223001 0706016002 0547780003 0507909015 0732842001 0833530002
2a215c0989c2030ec103052ee825219b87f00861739520d6b6f940c203446576,0769814012 0636455003 0706016001 0399201002 0667491002 0688537011
80ba4fc10cf4fe391a8782374cc5891d8db02def82e3cd1dd2b43b93d1a33ac0,0179123001 0688873022 0688873012 0702650001 0649437001 0656015001
9e61a8594087196b88e02f4744bd10b45ba346c4d4efc65030f589ee3e235505,0537895001 0706016002 0573085042 0804798001 0610776074 0707293001
f3babba0ce57919b7512610388d68fb6f6b5f2c1af8ef02fbdc682ba6113c4e0,0834258001 0608776002 0832298006 0711053003 0753737001 0694968013
fe9b6c3e9817f18913f26c8e29230a4ca0d799067ce34debee48d994db254430,0673396002 0464297007 0372860001 0636455027 0372860002 0708432003
327ae826903c6d6971bf351adc4618b1339e1e3bd7567f3615706aa2061d0f1a,0464297007 0684209012 0706016002 0179123001 0762205002 0688537010
8346dec1173e873a95ac0ccd3f0e9ba08e248adb3c0ed2ddf2dd045f5486da95,0781813002 0611415005 0568601007 0568597007 0568601026 0372860001
b8d862d9d7ef0113e6040ef1ea6f42167fd864620e83e7a208e40fc0e44afef4,0559616001 0372860001 0464297007 0621760005 0621759002 0749699002
fc2855c476faaab4a7daeb001d4991d9aea5b98594f4f1bf60597f82118d63e9,0547780001 0355569002 0759871025 0610776107 0875978002 0923534001
181735e1c9a95fcf5e31278271f38fee83bb38e8959be02144d2e2e2d1a513db,0794321001 0805000003 0805000001 0754238001 0610776071 0757303012
2bf583e835b7111fdcead4cef3570e409f95a4e8fbe3b90975440321e7b3a238,0622962001 0688105003 0685430002 0743630003 0679853013 0569996001
60cd743cbe543913a37ba7cad88c6b24080d5c6a1e2f0cd25d60de5f9e0c84f8,0684209014 0688537012 0727029001 0680264001 0599580020 0678694004
7dabb84d5f90df9deee06e2278b1484baf555f8d57917f4ba48ec29397b25417,0783346001 0562245046 0490176002 0660369006 0783346018 0562245001
36691198ed6b0a0f1cfdd70ebee109a2c2f8595db8eb1e59cfdc5164e6f04d9f,0706016001 0573085004 0706016002 0160442010 0706016015 0706016003
793292817b6dcd19f9ab2f9b163a7479ec31b0002745afeb40b2a4c826d8c6b3,0554450001 0715624001 0711053003 0554450027 0706016001 0706016002
99740d53fd58cdaca005d74d697f064ecb52972507eddb902877616920e1795f,0753737001 0752512007 0803757004 0711053003 0562245046 0759814009
a49208bfaaa224e9e8823b422d65159cd57c458da3d84fa40b7cb3cd0ac0d670,0688537004 0372860001 0760454004 0730683001 0547780003 0684209004
ce4a912be7ca76096172e7d9de2cc2724db670367bcc436ee496d089645c911a,0611415005 0562245004 0562245001 0372860002 0372860001 0108775015
d3577ba63a8d699d0f54b20a6c8c7fedce889029afda6dde73fe3afc1084640b,0715624001 0778064003 0565379001 0740943003 0554450001 0678739001
d45890782a952f4c0dfa3c1c6d25805ecedbc707c8d66e4a0b643883c34a4b2c,0493995001 0702623001 0840360005 0844919003 0852775002 0406724002
837d3eacfe54485c988bdb6877d3d4ccc5f67d698fd3a964be6af3f4279b8d50,0493995001 0702623001 0840360005 0844919003 0852775002 0406724002
aba7da04c4f753a2e4ea8c8ec606868c4f973093388af47609fb8d6874d094fe,0719655001 0695632002 0465655010 0399061008 0756322001 0698718002
c7663b161090285eb7de6d713572b5cf8a98d94970b64101608e079d9625b9b3,0507910020 0695584001 0342034014 0507909026 0507909022 0754910002
e76614c39c4518749833f034c5e50eb8bc592e4295ec1dbb8a51254597a5ed49,0559601010 0559607002 0537346013 0685816001 0493995001 0877172002
f2906bd15953c5b43ef9043caaeccf4ad0c3ecbc55ebf2a0e1430a31fe6cf0d5,0673396002 0556539003 0745475012 0762630001 0721320014 0745475005
ff26f39305c93f035f78b0a5c02c676490a514f84636657876f3a9585dc51bfc,0792817003 0803587003 0808628001 0737224003 0729441001 0691269001
3bacf647977eb375c6ef01a5fece9f863463e1becd1aea34ad547a55ce8a51c8,0673677002 0111593001 0536139010 0717490064 0778064028 0770315010
413347adf34c2eb94200b39cab11f678c1e0a4094e18cca8179bcc8dfef57125,0673677004 0673677002 0745475004 0856527002 0671777038 0861767002
47d66894c6bb1aefaa71587330864c0e62da1dd7bb9855955184ef67dc746ebc,0599580017 0783346001 0719655001 0687704001 0714828002 0562245001
6de18e3880ff666ac2ad26d69ea15960193518aee353276784338c5bddcfb641,0751471001 0594264016 0896152002 0912088001 0841260010 0896152003
7aaf030539c29964778a151cd12fc48fedf8839f9db8bb6f92ee7bbc78f689df,0189616001 0399256001 0697054026 0399136004 0562245046 0757303012
896608dd2a92ed17d6c09f79269083d55a458abcf15d73ec49d25dd25c59912a,0556539016 0372860001 0854384003 0800245003 0724399001 0737224002
b2c19eb8f56b431b5f1448214c72a11e906d16170ad84b81bbeac0212424f899,0626587004 0683001002 0637935002 0650122003 0634727003 0628568002
dc4a6fbaa57462a5a7b45b4d23ec1c703e31034f32191d6fe0fe82d4bb06b8b6,0767782001 0762846008 0816563001 0829302003 0829302002 0829302004
33df2ab0980c778cb4ca922fbb668a15728fb230e827c0ddb8e10e63adb7f7e8,0719655001 0465655010 0863477001 0666061001 0465655019 0753214004
3e77b25a3ecb004b235a1a04e629e4cd9d2a9506f8731ebc2dbb2aead7b4a09c,0554546013 0301656017 0693413002 0672096004 0493995001 0853510001
5e2fb044c063a5385df5c1c017c75e95912e3e06a5a773d534dd1b96ca8811ae,0684341001 0590928011 0684340001 0712924001 0689005001 0689009001
60ac676190856dc5f2105faed397efdebe23c85c08a7edaf0f886ac3dd50fe0f,0624486013 0701016001 0576897007 0624486008 0705031001 0701016004
7c5619150d8a28dcdb0f686f1469f124db02689131492bd51f96e1e6cda3bdb1,0493995001 0702623001 0840360005 0844919003 0852775002 0406724002
8b8e75a70f2399b3f2c227f4dc1dba5a1c245bcb0da81df0034b936f6e4c76c1,0507909001 0608776002 0436261001 0841383003 0727612001 0554598057
a8beef7e3039084e46b1a3518458f4a10573ba36ac9c879b5ac1bda6c851b83c,0871243002 0871243001 0871243003 0733438002 0824497002 0768440001
d1c8b702f58392722f4b7b8aec922f1af3aa3ef86dd070bd0518630e2cbf1732,0399256005 0706016002 0562245046 0736530007 0736531006 0753737001
5906d64b6a6a5cfa440c0492758fa930aacf968a7cc10511d70d4b00dd842b31,0741466001 0565379002 0725812001 0731547001 0756633004 0538699007
7123aad8f9f7ba1723b24f41120e738664a98fec06b9134738c2cbc68de934a2,0559616001 0556539003 0566140001 0736530001 0622600002 0599580017
916d1c43ce9a8845b5dc7d9da2edc6256de525596ecd9b042aa880db5a877644,0464297007 0372860001 0819113001 0539197011 0747198002 0554477005
e1f76294cafb7273d437b1cf2ece8628c3a09999f40a5f6c6991b27622ddb86d,0759465001 0600886011 0678342002 0556539010 0824352001 0879248001
23ce4541cfdaeb021ec994920d7b07c9de8020c4a4dada02beb4f5f6c1ce6cba,0562245046 0559616001 0562245018 0797710001 0599580017 0372860001
29d4c297050a4f4c911e6d4c45a614fcb06ba2893e26e9641d532c0a470115f8,0507909001 0841383003 0436261001 0399136004 0111593001 0579541004
4a1bcba36bb3e12fb65e61c27da998509eefc1ffb3af5dcda2ee5511546f7c5c,0484398001 0243613004 0795675001 0796870001 0682509001 0608776002
52282b815d9e9a32cf4ef3dad56aa663df2df77e8b647e658c7c3582157848ff,0608776002 0760454004 0590928013 0301227002 0824497001 0464297007
5927cbec5a5d62519af1cc8aa2cf7517c1d5020761e47ec1438a989a417e7e8b,0697050014 0717490064 0683662005 0743113001 0778064028 0751471001
8f12a5287e506d474115a14dd4b19036f76a73a17e0492aaf74ea97e6fa5538c,0761680001 0599580014 0689513001 0399256001 0797078011 0707704003
c4c67b331324b292c25afe8f27e2043d567479559693757dff303453b810fb20,0493995001 0797078010 0406724002 0818031001 0853510001 0470985003
ca867f2888564c691cb5f3b1f5a8ba326bf36ab3659d52bae898e49b295c9156,0599580017 0688537011 0684209013 0608776002 0684209004 0723347001
e63df316332350ef3211046cf6d43afc81a666866ce0f5d4f6325ad63c495059,0673396002 0599580052 0464297007 0730683001 0658030006 0562245057
eee013bfe69974dd96b7f592d28cfa623fb6bbede510db1b17d21a22d0551bc2,0493995001 0797078010 0406724002 0818031001 0853510001 0470985003
fdc7e6da1900d626899a69bc159e58f34627df870410e2fd92d1c29c13513cd2,0562245046 0783346001 0562245001 0716672003 0714828002 0783346018
05ed0a753d54416adb39063ca9adc118ed828a6b742f993e682b008fbad4aea4,0493995001 0797078010 0406724002 0818031001 0853510001 0470985003
1ed147b8393240a0632b92799b541ad9eec78897f53ca5dc9105a3a1b9d13794,0724772002 0734460001 0755604002 0741220002 0724772001 0562252031
237c03223d0b1cd077668901db75d09243c8b9f365a8c64d83e0730d66b87122,0684209004 0688537004 0745475004 0599580017 0708459003 0684209006
687a7ccaf464235699599f88960a87646d47e3bf460d9ce22e9e360a2405a67b,0446224002 0629758005 0504154037 0617919009 0537901001 0775996009
9d03f9abf3494a91c14355cb160b0d375036c0d82b5bb4f579c71be8b1d66475,0399256005 0736681001 0636323001 0399256019 0673677002 0610776032
b513dd6a906e55662b6575d9112fabfc33dd259cc953df4d1b92c938c1ea8867,0464297007 0717578001 0717580001 0396135007 0372860069 0372860001
c2717b50c123d7c392b0b7384fde16c0793c558bc6f4fd98726562e583081769,0579541001 0573282030 0579541004 0741313001 0907696004 0842605006
e8aaf2e6231b548e9cb9d4b187bcab89d2ee9b4aca07e9b472fe75143b0cacb2,0573716012 0706016001 0108775015 0377277002 0688537029 0684209032
e8d6dc22fc4e8c12b27dc7c9bbf4fed4cdd5d614158f0ea7a8332764003b6227,0372860002 0372860001 0484398001 0723469002 0608776002 0507883009
41e1ae33a935bf4d6120e61f76aab1a9ef9f03daffffbfbd2eef7dc9e5e755a4,0664433001 0705988013 0641891001 0640252006 0816938004 0745199001
6aff76c109778e1d5a14c17a2ade0ca3d117455e59ef5bb00fdcd080de0f3a00,0673396002 0568597007 0568601007 0621759002 0621760005 0685601003
7c1e15cdfda43159d44dbfbe20ab0076c956633366feddeae7212c517a3f993c,0695632002 0562245050 0751471021 0770315006 0842607001 0695632047
ad5c251c158998b53ad46480b01eedda30d3e41117014aab3977cc2d95a23954,0399256001 0751471001 0924243001 0923758001 0850917003 0835008005
b88b647611f8aa44a900741f765ce133dd5197b374e900bc227afd186620ba3f,0573085028 0752814006 0636323001 0695632002 0687720002 0637935002
6d55275308587adb4f8a2fcc7e8866b0109d8eed17f085dafc0d31d88104513b,0799365011 0818397005 0859125001 0906169002 0710194003 0790976006
9e3a25f54d2035e5f196fd9436429eac42430909af705491981e798e6c1ab169,0673396002 0589748001 0685814001 0695545001 0372860002 0156231001
aab5dcc2547dc7244bce9e0d9ff55fea97d35e5ea3a641b74985f6acf8739fa0,0648624001 0615021020 0615021009 0647983001 0583534002 0639258002
ae5c4475682946b652be3158b2e6f10f54293b0e203d933dcec4d5a3b8e75e74,0717490008 0682550001 0589748001 0189616006 0516903005 0711053003
f11f3be5f64b43c5767969e981ff8cbd1e769fd4786b6ecefa54d219fde7b623,0399223001 0626587004 0683001002 0642437005 0717490008 0717490010
fede12cf6d3ea125986a43492271a69c8e27c435361fc72c417f7e7ecb7f882d,0507910001 0781613006 0773989001 0554598058 0711053003 0651584005
4509f1e02ab0230001430fc094b672a0d7e10b69df6e5c9c5964f0c70ebd1a83,0446224002 0504154034 0504154033 0504154037 0399256001 0706016001
73eba2d9c6832b9410598d6a85034b9ffe710fa55d433fddf35e4d94b61ee2e7,0608776002 0536139006 0778534001 0611415005 0372860001 0700910001
915fd83fef3c6f8f0df352a0fb33e159ea189eb73eac86966752c9e20f81c759,0573716012 0599580038 0507909015 0717727014 0806225008 0857621003
a66e473dfdef52f8ab1d21f91d126a018b4159e0747bd8cc3335b50f24cc01d2,0759871001 0673677004 0624486001 0759871003 0733749001 0664405002
ee779751d2396c2bf97fa6ddfead6fc2de34d0ef694bcfb45e3b80d12159d7a0,0446224002 0629758005 0504154037 0795440001 0521817003 0772898005
08d6ccc5448749a6e0018fbb35b522c944d315836ddb13aeba158328f2bd95ba,0722437003 0228257001 0722436003 0817353007 0876053003 0832321002
47bf04db2e542c379de1d850bef3b411a66e2f56f7a3631bbf4bf0245369a8b5,0510465001 0442915001 0775184001 0708487002 0752962002 0708422001
7fa1216ee28f8caee21fdab53d420acd9c2c52127139335644200d11b7ca5b4b,0702623001 0864297001 0406724002 0818031001 0853510001 0470985003
97ed822fde8a5e0b99d84444008737195d3a68c5a64cf64636706768ec12fc53,0465655010 0470789001 0719655001 0700701002 0253448001 0473954008
810d85214a50d64187a221207565bd7480866e637464005b592212a89d3d0cbe,0493995001 0770315010 0406724002 0818031001 0853510001 0470985003
8127df12841efcea733c98fefbfafcb2b0fe59236ecb04491b3f9e92f619a95d,0493995001 0770315010 0406724002 0818031001 0853510001 0470985003
88c5422d4132becde741e8115d406c7c05cbc96f93e37d6276db1cb199329988,0573716012 0568601006 0568597006 0568601008 0568601016 0673638001
949403409c46467544fc376690f1213f09647763b0ac00989ef54796bb4f4c15,0496111020 0723347001 0708459007 0681385001 0684209014 0600886011
c313ffd35beb57693c9b97212e9b90dc7c3637a77229aab275cdb374be29aabd,0573716012 0810671001 0752811001 0568601006 0783346001 0698776002
cbea20ea0d848b7228d62fac9596eaddbad765bd43fa43623dedeaf519ce5a3e,0511105002 0786657004 0712587004 0678342001 0817777001 0624251007
ed60ca9e56ae48809decf65b452ce0874bf0e6867e242c4da2ea786d4faaa972,0399223001 0655784001 0589222001 0642437005 0589222003 0589222005
17e9b84159afc5ac092ffbdd9e9614736439d75d93fbb36ada59f3cede5b78c2,0729928001 0751471001 0772902002 0832309010 0698276001 0624632002
48a224b67284898cbd57d1108523d1d1091f74cf8dad1153db79c65336bc7b08,0399136004 0662593001 0554450001 0399136009 0643985001 0399136061
64240253c69811811c017e4837a288c70aa645dfe2700c8e940eac45a8db6311,0351484026 0684209019 0723529003 0698294001 0698293001 0599580046
7aa1eaa0d6d0f58cc28e86d07bce405d6bc6f40456a3e20c1c21d3489c64e78b,0768912001 0399201022 0507909001 0679853001 0111593001 0436261001
9f879bba385689c8a4defeabd8a03a0ffa8ea90619370214239a14e31295ab63,0351484002 0723529001 0575347003 0823505002 0749699001 0372860024
ed7848efb5548bb8e917c86f8047a3b1596ac927bcbe5ca12772e1f6734234c9,0493995001 0770315010 0406724002 0818031001 0853510001 0470985003
340cac509ce49bede68158be18028ffb8409d317d600bbb4616b24794192d37b,0493995001 0770315010 0406724002 0818031001 0853510001 0470985003
a4f0b06b506a7f785520058cc862444f536df443ae1a8c4c0446062ed2b8c687,0158340001 0399201002 0633977002 0706016001 0228257001 0623632002
b296570dcb538ba3044735eba8f9ac3f51943b9b75235cf314432faba4ed5561,0758034001 0855080002 0809846001 0892309001 0752689008 0887681002
cab98b5a27f6a829922e1c09ebe7e818e0dc37cbd0bc6c8759292ed576604ebd,0399223001 0399256001 0717490008 0399061008 0399256018 0201219001
05a89c0509bb752bba44c1d240c0f537c9b2b7fccf5ef66061208f3044e1d559,0160442010 0160442007 0877961008 0877961005 0877961007 0678942001
be958a1f98dcc8824c4a4e4e138d42474efcb330a8d6b1ea84e1b7b7deff52f9,0610776074 0554598038 0716672001 0399223001 0707293001 0571706001
f92c02ed5f146af0843ccf2abf865a06ec9da5d37f48ea400dbb9a3e8ff48037,0111593001 0678063001 0687365002 0661152002 0436261001 0111586001
1df9a49f846eb787da647f86570691acc4c4734a1e249d0e5379d709b0d11b2d,0691177004 0720125007 0865086001 0639845002 0804992011 0639845008
74ca5d2280a54eb34d022bd88001e490ec37cc8735a168fbab9cd1d3561a3547,0568601006 0507909022 0662593001 0643985001 0568597006 0568601008
8efb8adc3c51b1b8c09d18ced3a3177a2578fa5ea2d0a26817d9ac5714f4abb8,0711053003 0711053026 0554598038 0516903005 0711053005 0189616006
da77858df80408b0c6a886675b01fbcb1b04ec8155f9a9f756be8784b3c656a0,0253448001 0733749001 0819520001 0819520002 0816166005 0355569002
dfe415149882ec6640525780b50233142eece2254016f83a8bc4d3a3f86e2f0d,0640021005 0562245089 0746069002 0687173003 0757557001 0757926001
e85cd038a78c0dd58f0948104f69e9a39477bdd1cbcf37d24625ae5a6269962f,0762205002 0754323008 0761221008 0801309001 0803592003 0794454002
52205d3e366dadc18df09ca45150529f91e780e5d95dbfc4ac37ac9278391b4f,0253448001 0736530007 0736531006 0875287001 0570189006 0700701002
8277fdbaa4122def07dbb0f7d37e06093d3d825f002f1b350374b3190438d19e,0658030006 0772902002 0740943002 0759871002 0599580038 0879891001
dcc2cb1ee888d9cc3305411aed2d28d51c4afa260b94a3d08ec2f61f81c4538a,0562245046 0562245089 0562245057 0772005008 0554598038 0711053003
f87551565bf657336d00d04dfb5b93dbbe1828a4815d9a8581348bfb4d0d2cd1,0575347003 0738943010 0879965001 0879965004 0736385013 0372860002
1c8e64c451ef4267a72624bfa64f7e12cc1599c59a38de56c0fdc41a8795985c,0372860002 0673677002 0608776002 0756633003 0524529004 0770315005
49598338aca82728bdfa55d8e06ac9338389d17e1c6ab907d07c2a4261757195,0835247001 0622955001 0658495001 0734282002 0372860001 0739144003
70cf478332b901174dc25f6f5e8e35a669ec68941bb46c7b26b0efcfd1b83c5e,0706016001 0706016002 0559616001 0599580017 0769814012 0554450001
0bcd1add578a3e118dc0a70bdc04bde76c39e07bc469054cd23aac409f683d28,0636323001 0507909001 0573085028 0768912001 0664133001 0573085034
36d72137b03622b68be7156cd13686486691e1bc6f95d69cbeb4a0f878f4cc27,0493995001 0797078010 0406724002 0818031001 0853510001 0470985003
473140471b1922e9d762efa180640cdfe323437c994bfddd5533937281425715,0752689001 0188183021 0615141002 0372860001 0752516005 0759871025
5c38a114f10931a758731e535e7686920eb9ab0a65f64acbdcb060636a678d76,0860819001 0860820001 0666061001 0717251001 0737224002 0644763001
de3dba75bc534952132be0575a580df1d7718e6f2367f73b49810622a70d5df1,0721937001 0714790021 0865076001 0740943001 0534052001 0752857001
ff10d2143c833a09e1b6dd7e644949500a79d23279e1e55793dbc9b21c165b6b,0253448001 0685813001 0875287001 0570189006 0156231001 0529008026
