customer_id,FN,Active,club_member_status,fashion_news_frequency,age,postal_code
42bb6b338ca9c5d549b5837fcabd7f54ea208d99fa7b186abc370c0738c17285,1.0,1.0,ACTIVE,Regularly,25.0,178b571151f1943a677ac7d8b385d45ecd3534ac299728ca0da6227fda193d6f
4304ba1309e084461b7c7187a4ac25aa17ead05f698a76bf9d7172a0fb1eb891,1.0,1.0,ACTIVE,Regularly,35.0,69ac53310133d13987a0de888aa52e9ac8688cc92a5d579788a9e4d8fcb2920a
438f4622ea676d19fde552e332f29fac4bae6089a7cee77eb75f08c3fa9f7c60,,,ACTIVE,NONE,47.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
43c5623236073cba617dda6bd09c60fbfbb3b860f2cb0c5370abbae711eaadc2,1.0,1.0,ACTIVE,Regularly,52.0,614580da7d136d10bc42220bd9fedb306281f096743c420677ead5643f9c06d9
43da15e826099e6382170f4bfb2912f27074cafa82374372b9ba03d49f477db8,1.0,1.0,ACTIVE,Regularly,54.0,80de62bc7c2d123c07f124c788c19b03bea0c30de9e0364d4ca3aca69c388ed3
43dcf905cd0439e7f4c1c7d34243aaf365923a66d98ea95511a6fa356f8acbf2,,,ACTIVE,NONE,51.0,ca6ee6477d7f6db88abc753aceb5929f573391477b6af4f19abbbba43c9e5b8a
4417bf342223c70047e4521c1b48092bdd291794962860930621880eb868e585,,,ACTIVE,NONE,18.0,9c2f7b8d5ce3d921910a6c0ca61fe95b56411beb6df11589fa8796e12a440927
442c7346cb3ed4abde46c67f5592e66200fe2f3f79cb35670d8c6b3878aaa4a8,,,ACTIVE,NONE,54.0,19a4688aed03e5ac6199390858b6771852ad1dfcef615be6c0e20be2d3188cd6
448544508f9ced7e921ef48c88bfb22dfd6b88f547f13e18b41f787cbba5f700,1.0,1.0,ACTIVE,Regularly,26.0,ec56af4e4360bf94436e3a6f13e1e172a4bc42d02ea757618b87de20d741cada
44fd8c4a845b3e6b734925fa5a9bcaaa5181a713602c6edf14a9aa358c60ecf8,,,ACTIVE,NONE,61.0,839b40d366fdf8c036cf9ca1067aacb2299e96e37bee2bbbd8eeded5dc71d13d
4509f1e02ab0230001430fc094b672a0d7e10b69df6e5c9c5964f0c70ebd1a83,,,ACTIVE,NONE,26.0,df9db1eccf8dcd38e6393fb2fe2da84972de924c9f967d2b950d602e73d3a0f3
4510e9021ef9d554c69bd699603cbd79447232a286c3055eeba77831a9b6da00,1.0,1.0,ACTIVE,Regularly,59.0,abe8cbfbb89f7de25b79790b284276dc9d7c0bc7c74a028e52d34e6da635a3e4
4582e94835654668ec862a5b66e79e4cfe7c809768a3e8bb5f2c36814e41cd9a,,,ACTIVE,NONE,19.0,bdd5445cf27aec7f73217355cdce5c19a999fb327e1ffcdf4da07b66cd8cbb7f
45a297ccc95a64a4cf48857a54f3ba2266bc6a1edab03a77f8852d46e281a023,,,ACTIVE,NONE,41.0,5d0c6006f0ee4cd9d070161813868c8dafa05fdfff531823cd09e10491077f3e
45e86b53cd1b44df1eb4fee2a61f71a7ae865f03f7c98da0bb07a9101dec23c4,,,,,,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
4669a1bd04460251c560404e4df314be267163810170f9f76bcc21ecfb40a648,1.0,1.0,ACTIVE,Regularly,28.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
46c2c0ba9ddd454514e76f245033b0c712e8d74320b8ce44f05e558396a133c8,,,ACTIVE,NONE,36.0,af5b330dd854b66d7bb39e27e8c26eeda8a6fca493e2274b4b003bd94faab159
470732d5f7b3e0042221a14b76417cbaf660d5349952004b2f4710788591453f,1.0,1.0,ACTIVE,Regularly,23.0,30a59aed7d7b99285b7684f5e3f4d9b0fcb3b8f1b8c533726a1273fc31b4f786
472a665bd12721719385923cce41ebe8b30ee3559eba64c2eb47584b21405de9,,,ACTIVE,NONE,24.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
473140471b1922e9d762efa180640cdfe323437c994bfddd5533937281425715,,,ACTIVE,NONE,34.0,f437c0cfbfea3a261d665485ebd569633e55ba5df99fe0267f229bffbe15a6e8
4740352fc4a5d549d36898ddfe688d8510b631884393fcdbdb7a0675ba9bde53,1.0,1.0,ACTIVE,Regularly,30.0,262f707e81e19bc29e67189b9999cb54bc7b56708545b59a94f2264c38967b09
475d9f0a2bb2f77cbae40e85f4fdb0d430aba9e2f2f89cf037649022a9f642d7,,,ACTIVE,NONE,21.0,5a65d1579b0c0bdfec3eb92c8a555ea30df68c8633843d5005753313734e1220
47bf04db2e542c379de1d850bef3b411a66e2f56f7a3631bbf4bf0245369a8b5,,,ACTIVE,NONE,28.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
47d66894c6bb1aefaa71587330864c0e62da1dd7bb9855955184ef67dc746ebc,1.0,1.0,ACTIVE,Regularly,26.0,51afdb97bc1368eede103931ad1d63df02b5158876054645cb658f6ce4ca587a
47fbe6deb0c8df0063efb82753c498d620eec2c044ca81d94e76d8bde72f75f9,1.0,1.0,ACTIVE,Regularly,18.0,152637e72cf71b14e4ab13e779a01eec4fdc714a4bc80a671a23bc2f2f97e1fd
488cdfe8f9f29c3b98c4343b93333d29b4e0d33cb2806541a04fab4c189b2618,,,ACTIVE,NONE,21.0,037a493f7a3b8219c3b054dc6b60f91b34c8ec10e84db693bd6cd2549e27f4fc
48a224b67284898cbd57d1108523d1d1091f74cf8dad1153db79c65336bc7b08,1.0,1.0,ACTIVE,Regularly,22.0,f9af910ab15c56f0a324c05bb69958067416e6e8110c2477068ba363286fdfb6
48b1815388532439167e98758a23490fbe6f025485ba1e6474b6699f70404d3e,1.0,1.0,ACTIVE,Regularly,64.0,e3ff9da36d1c8af1587cadc3a4a373620b594c0ae6071c53a5383802e91ddd65
48db7fef4b85d06862477f798227d2d1c07c5d2300384e567665b793abc40a50,1.0,1.0,ACTIVE,Regularly,44.0,415ee4805683ea434b84b21b321666efe272f259aa4524220565b9204db3ac34
490579ba48dc76c6a9e8de3356cd6a116b97cf4ec854400afb8cee6c6238253b,,,ACTIVE,NONE,26.0,e2726cb8781a5a1a140cedc173fd7bd1dcf99bad00c6a794168c8fddd2453c97
4919aa5985b2d6d3521a0b444be3500d1e365d48f865a6e6fb9d20a365932d07,,,ACTIVE,NONE,23.0,2fc792fa57e57c9c7c7e3a1a182cc445a858cdcab8737e060ca35ee6d0957508
49545e297a0a69ccf3571d3dcfdf813cfad8d8ac765c159f366070889c17fa4d,1.0,1.0,ACTIVE,Regularly,18.0,5e23c357b68b7805bf591bdd56707b35fcd80d9b3c06337103a9b9e4dbcdc934
49598338aca82728bdfa55d8e06ac9338389d17e1c6ab907d07c2a4261757195,,,ACTIVE,NONE,46.0,f4b06c30308c3ea835317cd98bb18a9feeabb15ad2fb5f3649798e30f844e349
4969ba4fcf85e38a4ef1ea8b34b0129ecc27d0bdcfa81868fd8b25ee0e544e3d,1.0,1.0,ACTIVE,Regularly,57.0,26732bb6b33c9d7081363ac4a19e786b027b8ab0f6713a4689020ef6ed2842f1
4a1bcba36bb3e12fb65e61c27da998509eefc1ffb3af5dcda2ee5511546f7c5c,1.0,1.0,ACTIVE,Regularly,27.0,e8d729710ea47d8bda859946fc1944894b0c25fe87ab22b81b9839e358e2b7f4
4a349e638f660e45844d9c3cf64815a9d9e5656f5fd84714d795d0fc1ec828da,,,ACTIVE,NONE,33.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
4ac8af38152f4774074fb9741754ba0ef0fe9016972e57db9b13f3b73fb3e7c0,,,ACTIVE,NONE,52.0,32c71daa412b8f6aa3b2946d2060fe228301fceb43e29ed4f884a84ac8fa40d1
4acaf43bcfbce744e096d7f2db706982fe07fd700c370ec4c30a6db4487a06d1,,,PRE-CREATE,NONE,49.0,293324db049e551e1f44617cd61bdb2b54f880c36a5ac2ee608572403cbc1661
4b34f76c80287a509c84501505f4a07d8caf757d0f4ce4c9c12be1e78f5e3b91,1.0,1.0,ACTIVE,Regularly,53.0,857fbc58ccc7d1e31fcbeb26072a8c44a41d6921dd888e762ab68c4ee797f893
4b450f7a9a52f1d9b315cfae5840e0c5b9a6429108eba6df5104d31fe3957570,,,PRE-CREATE,NONE,,8354e9e3432b5473cdee04e9add4a2bd902bcb6d4974f0f88e8ee74ca1f0d253
4b740aeb559c6fa25fc8cadba4acb74a611b55cea5cc369a2dafc1bf8459fd92,,,ACTIVE,NONE,56.0,4aa5e8e5575027286ce841dd1ca6db5de4b8970dd52f5a20c8f816eb58909d41
4b9d3c030c5282039af6a2fa239508374fad49877555f86f6fb719d0bd1799e6,1.0,1.0,ACTIVE,Regularly,31.0,0cb4406f52f017fee56a87e5288442d53a5492dc1a9d6b098dab844741b4bf9e
4bd75142fddd04d310f811299fd0e589f87e740d956ef11b08639b4b492c4f39,1.0,1.0,ACTIVE,Regularly,30.0,f26b22d8c9512c62a2f78136a3ea46a8df61cbc4b063b81770e7ae1042bdf51d
4beb5e40385fc16a2df9f4371427dd89419905d1bf325f90f3736cb2e005277f,,,ACTIVE,NONE,23.0,dd35794d0980c0d38d1fee1410fb6db53eaaacf75a8b1503f56aabd2a884315e
4c2286af522554fb601ba9dbe6df438cfcb15158f8b0339849fe3eb6084b78ad,,,ACTIVE,NONE,22.0,9e019749dc93a45c1f5e9ffb8a71317a1d98de62e1c67099fb34f2daa9724b81
4c2caef15e966ee31ca44bab5d5facdd79ca4e0b0a780df5619aa3736903c86f,,,ACTIVE,NONE,44.0,5d734586a516096facb0db9c07ff16669bf2a5dd879bd175c86761b7ad2324de
4c5ea8e410fac4fa33c174808a9959a054c6f26f451749a759b88175e6a82512,,,PRE-CREATE,NONE,,ef611608df1ae6c291e6d4dbffdfdfe2cf48dbc7f8fe5d18c65d26f634078abf
4c800f67561d111a4e16cbccb643032aaf2ab0ff6194cd5e71c5534904195252,,,ACTIVE,NONE,26.0,fc7f8d2c1e885f9e8b437d745df84e5d9aaadab327940a92aabf121148a7d544
4c8b66af3fae6d60d37e3d5d529275da953d3af658778dc3cabca5db04ca6e04,,,ACTIVE,NONE,23.0,1a9b34fba12488c75f2071195ed9d038f4e0668d15a2f15139e163d0ea9e2274
4cad43939e81c409eaf909ee37c3bc9889aa506ae8e3173fe9860355cc05c668,1.0,1.0,ACTIVE,Regularly,22.0,b99aa0d1dfb4e224b116ef31f5f7cd4aa9ee05ad05994bcbe73598c094b0c3e5
4cee10a478288d19b3ce331bcc416aec263bb5b61e4dcb9f96f65609e01d5cbf,,,ACTIVE,NONE,21.0,c7b625376042599fe2705c4c27a5528b4da8a39261e3bfa05bbf4d14e99f18f4
4d1375c260fea590cfbb58cf4f3db7d8e29d00f9650281a5a9e9759a81426281,,,PRE-CREATE,NONE,,2a8bc6d580907682b0d321619fc01e6ed0befb95b20e6805b6e4afc4c47ea05a
4d274ec02a16d9972efe4aa59d9fcba3a0f189fd17ba4766702ff81bdd6a76ab,,,PRE-CREATE,NONE,54.0,ad73b2e38c31640d8cb73800b007e58bee4b7ff271ec5cc06dcf513a4b8633d9
4d2df05581a7d43470f109854bed448f7e1f1cfd962603a99e8f93b4c97b2405,1.0,1.0,ACTIVE,Regularly,19.0,01c89ed78f854c50b6f83a0ebdf7e7166e268e8b6698519b3fb24b2ba1c2919a
4d476e4f35485e3bbe579bd5ae7009ad9587acc76be26c682ed05786181699b7,,,ACTIVE,NONE,35.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
4d6473b55823ca4aa2cad46e8c97b721537f9e4b618544086957252f39408259,1.0,1.0,ACTIVE,Regularly,55.0,19141a8b2bc4f9e08c8c1da53f1c7a19d0466aaa3ff4a9a1a0cc6b6c76c96715
4d8b557cfbbeeb5f9185c35392e878f026a0630659f50b75ae595e3aac4dcc2d,,,ACTIVE,NONE,52.0,2a17dfc2c6aac7f74714792ef90fb79900ad2df5aa21b579ee6abdeb53623f5c
4ebffa8ff4c82e506432eb23dc5ad052875e105c934fcde557ddc2d7d76fd36a,1.0,1.0,ACTIVE,Regularly,51.0,6da607020909002350f024891b0c6aa680db3487b994feff54dbd309a865f27b
4f3874c83cc19f750cd99a5e26c0f8293d338f14740dea8b3d5d823715228a79,,,ACTIVE,NONE,23.0,ba5d2e428c524a43ac9e07231ee5701e6ce5ca5d102fb37f613a29a71f8f6aad
4fa681a52aa5bf1806b5805e1a1ebfbdfbb05e2a89c80abda51efbc3628abf36,1.0,1.0,ACTIVE,Regularly,21.0,29e16905312672d508ded88c333f629f967b6d99bff860324e6b89e2a393e676
4fbf9a28db172d9901e42469ef8f4d3042722a4700febc4675e7131dd3f5f415,1.0,1.0,ACTIVE,Regularly,34.0,8c903e1982585518596d44107bdf8105f0ae8afdbd92161f909c7501601c04f2
501b3029e75149c21d4c11d68f3c74fbffc516b781ca4f3f7042d2fbb71e1c9f,,,ACTIVE,NONE,20.0,73efb65cbc9d9960ab62e921f81706b6b6b167b12d6eab86a4ad49c7773e024e
50a7267546c7dfaddeeecb58440020c6f9505e8b4d15e92b4d219af010b0241f,,,ACTIVE,NONE,61.0,d41c57fc3e01e919a38f7cd06d0b1fc47f15a710438daf46d29c383344ddd87e
50ae5db89f7a589a5580be795165e3fd638195e8164e059a3307b9d21418e112,,,PRE-CREATE,NONE,,636b5eabd699b664a36da00deb8cafd3f61624083cd992e2344acec1eb2dabb1
50f41bd184313423d67323d7f0c82c0449b188d91a8f34f1eb1ef6274d4a2752,1.0,1.0,ACTIVE,Regularly,21.0,8769d053a0d977f35b9bbab213eb09fc364039a82417dc76d3591d0e59ec7ece
511bae5852b22f11c98f34e4e0d3eb2bafdf29bf84156c2bca228ff86cf5664c,1.0,1.0,ACTIVE,Regularly,47.0,b42f25db58ce4156d3db1774d051928c1a5d487b7dd590ec42b63db73ea8ec76
514caedebfa69f393afd8d9f3d8a724242047b04f042ec8f374a705525e7c137,,,ACTIVE,NONE,17.0,66e3f7ca145cf3898fc43277bd5bad37cb8d5e4b171fce9fcbfb60e58cfb4ce0
5158287c538672f6c07a76e4830f5a1fe576be92c35eac8474739bfb832f16d5,1.0,1.0,ACTIVE,Regularly,51.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
5211d222f42e50479b028ad7625c703a129f2f8ba26987e5b45dfc297bdf7cf1,,,ACTIVE,NONE,33.0,7bd514d2c4f85f95c0a627779190c62ba28a439824cd83a1575f6ebb825c8ea8
521e7c6df95b1381b7f1542271c63353375f1ac549fabdd69ddf862c1809c23b,1.0,1.0,ACTIVE,Regularly,51.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
52205d3e366dadc18df09ca45150529f91e780e5d95dbfc4ac37ac9278391b4f,,,PRE-CREATE,NONE,37.0,519e28bede749923e4f8545530bc4756b415ae0cac13599521f3762d96552b98
52282b815d9e9a32cf4ef3dad56aa663df2df77e8b647e658c7c3582157848ff,,,ACTIVE,NONE,31.0,defa624b60caf0c4ec02b84b9383b7ae9b6135738d4bb3c298b04c50eac22688
525cd31f393c905a10338e539321201715a7ee3955133b66c7ab271a814364b6,,,ACTIVE,NONE,74.0,d721b603f51a449b4d36a381e39ae8c32365b15ed46072528b66d2d796bbc794
525d54c7b728cee732017ba80ace791792da49fef116b017e88064fbc6610a93,,,ACTIVE,NONE,31.0,d9dcd0fbe968fec604ec550464e61673c611858bdecd7c3a35b0a864d471801f
5261877bf7278384660d8a42146336c29358e4534c4a8814cd0eeb26afe84f50,,,PRE-CREATE,NONE,33.0,35f62f4f3f9c2ed7b2e75945dec1b889ef83020d8bc7af8fdc74edc44eb62611
5273fe162638682e471764ad3985e8a619fea003d05df496c58bc5a88068d74e,1.0,1.0,ACTIVE,Regularly,23.0,11e593e484aab6100334164881f33abc9459aa04ee030adfdba9130b6a970fc2
52a82a778e5851ba7b1c49eb45f692b4cd40152f8879d1f94aa0e1600bbd0c4b,,,ACTIVE,NONE,31.0,4a6573bcd2ca8600e316cc628f3b5bf6f5ce35bbcd7cf36632a4933ea96bfe9f
52e4a910b7de1c4c78f671c45cfc3324bec95169bc0f429fadf497fdcc4ba0c6,,,ACTIVE,NONE,49.0,1430ba92244bef45803f7d2b7d63e3f56f9b71accd6b9e816d2c6460ae460acb
52e80e7450ed4b07f4c31e4af320ec16a4bfd6f959be78ea03c5142ee7969f6c,,,ACTIVE,NONE,31.0,cb4df97f94c70a19db0e9c55b48f670fad004e83b7cc756e15c9b0849f23a0fc
530f64d468c15595eba17ae784a819811bb537daa474df74b3b43edaedd6bab7,1.0,1.0,ACTIVE,Regularly,41.0,4d6af9d55f170ce05dc9cd6e24ca452c5ad1ec1c939b2f710627d2066ded96dd
53a2495dfd84d3a9a2c4464bc6c0447cac54230715e22187beebfabe5e9ea12f,,,ACTIVE,NONE,24.0,4aefc94f19e842d2dba418ac5af21d83b44e24a071546ce7d3da4bc1cc520595
53c2685a64ae65cb4b6c3bdb9320cf88b5f66c059dd724623bc3ffb9807b069f,1.0,1.0,ACTIVE,Regularly,36.0,5e1bb391b8ae0a9af9edded2b9c5312016d5f652b4b2196778969180347d9e1a
53caa083d64c98b3b86dd5d444f58390ebb28fea19b62c5e115722a699619407,,,ACTIVE,NONE,37.0,e149a9c0c48d7ae8437a4c054028031bf71b5451ee10a6dc0942121e83ca8a28
541717ca860a319349d63124a9122c6d63365063d8a4a7af89ce0fd0be4caf7d,,,ACTIVE,NONE,31.0,951922c32471ccc2e909b679cdeb0ce2d61eb98f3cbf890f5191fc1486b5d85d
5438a79a6f3c9ee3875b4ad589efd1b7781c5d2a0d6f070b321d386b3ae3fbc4,,,PRE-CREATE,NONE,30.0,8b711689e08244e624aa11086c8f08a91f1fccbb540733e0a6d3a3ba07b93d4a
547189b0a00416f0ca03171465e2b9e60ca0b1ee0040cc96b3c24af7cef7f783,1.0,1.0,ACTIVE,Regularly,55.0,0e3fcdc9685d9491b4ed001c6da13a9f37e3ef814e00cec88ecb23feaf12b8b7
549072cc8bfa567bc3959c26bdd498d27324ee05e28b9c246c61afc5db1bf97f,1.0,1.0,ACTIVE,Regularly,22.0,46202a35d369ce3d9835366ed6dcef54dbece42ea510da85168353455469fc1f
5495205ef5b5fc18de6ea0857854653a675e7adffb51b9aac7f665a4b7543919,,,ACTIVE,NONE,29.0,54acd6974fd425f43da30b325acaf40739ad3a166e47b07a6ec27ddb218d306a
54b3fd9a36f69e3f99daf9fc5095abea24f67fe90255e1e4df826dad94cea6f9,1.0,1.0,ACTIVE,Regularly,56.0,510bd5a5445d7f05b8500076cd7f8af10f6f28c6dd949454926468ddf0361d25
54dfd37b271eddea15f4e584f1c92b972682d00484d5a765f11109a504e1a794,,,ACTIVE,NONE,47.0,a16e7e50d5f28e955a52935c9eace630e2a5e0b5f785a90012852fee069abe3c
55049b0108aefc1e4000d634333c2f0b6a11d7005dec7404fdbec9aca0c11c84,,,ACTIVE,NONE,22.0,c98a639df5b4e721415e515fbc5b1356494249f5be590bcc066ee61e4100dbe5
550dc288c939582ef1ff11ea037fdd3c12c14a30882587776569a2ad2d37d983,,,ACTIVE,NONE,60.0,274ca24d737628c3dd753a36e02719a3e61913c73ba1bb8b710f8c6057b6aee6
5565beec186f91c742297467eae78895d77399655123d8e726b77c4289a02bb1,,,ACTIVE,NONE,18.0,384aac3bb3832ba61706cb622de244e0aea6dad34d55846edbbf1b8e05963e9c
55c91fa01dd6ef481aeb4b2249d0d74bd2de0bcd61ee22900dd50b30cc8c9843,,,ACTIVE,NONE,68.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
55cdff9998ba794def663462e68eedbbaa26eb8935c9f54ea7106519e3909f42,,,ACTIVE,NONE,22.0,6f6daef910b61242f4f4944d26c81f14e8b28a866722bb22423219992dad05b3
56084a2734b99d697d311d238d2390eff421ec9e3308f4ed2bed017a3dae7b83,1.0,1.0,ACTIVE,Regularly,55.0,77bc30eaed9c4209af6350de7088dbaefd62ba4cdfc0bc79faa79ac38428143f
5612663e46400768c842e36d606bc8c79cefc710cd3b3c4ac430369e78d15bb7,,,ACTIVE,NONE,21.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
561f4255f4792adacdaefc210bdcd73bb4082d5009d67432e7e756b83ee1fed9,,,ACTIVE,NONE,19.0,449135ab6161afcf4925df2bb46ee96cc8d13070b61263829f8104ce8a4db320
56466ab01b93c2403aec5a0e08881ff7a6497d657a32e9fded3dd09c92a65c25,,,ACTIVE,NONE,26.0,61893f7bac5e05e8d47c429d05fcf16923fafae60ec6e7d5fe5e303a14854a84
56dfedf46d3aac756ca9e2e0fadd9239f540d17925845827aafe3bedfd127675,,,ACTIVE,NONE,26.0,1c5ba8abce6b34ce05f7ef9da58a7f4b56b2cb2b03f099583999867990464019
56f97cd7c9ce9ccc872f283f736e6440bf80d6d8b986c0ba22c03483c8264bc9,1.0,1.0,ACTIVE,Regularly,21.0,de0d00f5f66a378c342abd3c20b83771db616bc076278fae9de009ad06035e9c
5713fdee36e260f4a7f0fbb7700a6cb878451eefa9c3a58a7e76db9795fdb857,,,ACTIVE,NONE,25.0,e1a9e57e245f82c685f2eca4bd5c8cc3556be9f7f10f7060d8414b127e0f1385
574ede49dd20d3032a93f65f5e01359e308851934aea67ec0fe1bf847ffb227e,,,ACTIVE,NONE,29.0,a240c00e2b07d3f8b2c557c1d45eb9dac299b6228e0fc5866127b4b5666925b4
575486a91157f374fe8a9494847335824bde0c6e45c00874c7c26364b353d2d7,,,ACTIVE,NONE,20.0,a87810207f79e0670a3c8e28ffc3b65edc2c8d9f49359aba570e71518926997e
577e9e216265cfe58e636986027a8d850317ac1cb4469c017ac2968fac70c69c,1.0,1.0,ACTIVE,Regularly,48.0,a0372d0452489ae0b2344b6fc941caaac539f774b050ad6029cdfc478920cd3c
580974ea1e4e9174f73f6ec34a956d990cedb1520ee3e5db1a1a6f9411fe0e5b,,,ACTIVE,NONE,24.0,aca60d006f15b27970c88189e47df8e6b6b17fb58fd6494a01ebae99f2c531a6
580ea2cec2c12981f599323a1cda743bca09849aa056172abeed37aeef83a494,1.0,1.0,ACTIVE,Regularly,25.0,b099c418399c15c7c2357f2098ab0b9a9a0dc8c8c9dbc8b85a5e21c3e4c58597
586fae62fe7f54e43672b8261bffda25ecf23483b7e1987ea77ab8c327d9d3fa,,,ACTIVE,NONE,32.0,d310ab997f8dd9f81902c58c391e432228f1c3801fd66eb86f8365c2ff8e9c38
589204141efa9af930ad47fc710302931c7ef6df81e9f6e89f87f9cbbd33b1bf,,,ACTIVE,NONE,56.0,35daaed36d7c2f6f0bbe93a7176b9da924711bf65160acc2d050f88ee50bf6d9
589cb7be1e454d0102cfbba2709aceaacbf70edc84ea947e455deddb3cda84cc,1.0,1.0,ACTIVE,Regularly,23.0,5a97bac8fca878289e25a38bb9ad3c4363751eecd5f76c736c2d51be20b76453
5906d64b6a6a5cfa440c0492758fa930aacf968a7cc10511d70d4b00dd842b31,1.0,1.0,ACTIVE,Regularly,29.0,b0181536947a95bacbaf99fef6fbdd85cc1aed68489ad18ebe5001f8fa82352b
5927cbec5a5d62519af1cc8aa2cf7517c1d5020761e47ec1438a989a417e7e8b,,,ACTIVE,NONE,51.0,8d76062383d4bd2b92f86a5fe1ac54f47fab27fe14f89372aef9e39c55dbf6e6
5928b4ad679ee5ed2f2726a4c5417cd9549c27e5a0516a6df9a1f9019bba1a02,,,ACTIVE,NONE,28.0,3908afacf283edc18c5910e655fd53ce0290ccdb0407751980ec7d04fd5c1110
59755c449cd3b8e969dc5e0a82e75cbf2d454f261d3d5e760d6ffab991878555,,,ACTIVE,NONE,26.0,7122a47c54526fa2ec2bf0ef819916d19f5b55d98d4bff5510a08106bafa059f
59c3501c8c13ad26053bb455d22d0fcf0c3fa2c0f91b38bed82244b0c26c3852,,,ACTIVE,NONE,19.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
59ef421fb4218296c77a4ee2a2d06a6c8dbcaf0abaaad1e027da8a1757939c70,,,ACTIVE,NONE,26.0,270c3eab39640ebe9a1149c38ae55a4c47e9237ee20440325fab68b0bfd79093
5a161c0d661fcd8a78134eff998ecc8d2d6b9d6203ac783e74d9c266b852d682,,,ACTIVE,NONE,29.0,02a52dc6f38ed96bbb45744f53555252c140f3321bcf7a3f817397bb706999b1
5ad5abf28fa64235f308e8bccdcd07939d46151a66168c2cbeecae43ede751d0,1.0,1.0,ACTIVE,Regularly,51.0,2f55cb0377238f9a5925854211ba1e65a9fe3a4f0a9a20f40d8cb3cd6be1b9b7
5b5705cfbe8dda838da66fd49de997b857e823754b3b23dc053fba12c7d3f8e2,,,ACTIVE,NONE,23.0,2cb402a962bc60f92df72cdf0482796d9b891c7e4adc2e60987887c1aeb82f78
5b702727c9c557a05851c74e42f6942c208a32307772d27cff9951a52da17952,1.0,1.0,ACTIVE,Regularly,43.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
5b90b248e983da71e2090c814a8995cdf746b84fba7906da2d1ec65ad27be700,,,ACTIVE,NONE,21.0,8718718ed481e57c46acd0b2bc9a2740251248f881306f62f4d39b8844b5c78c
5bcd12698b73564c1d9530daf6e28d3b1331a3fbd7cf6a6a2cca4d831c760425,1.0,1.0,ACTIVE,Regularly,25.0,1f301a8030ab0c21809659a63dddbaf708778fbf6b739150894b3a85c1c54eaf
5c19ebf95b2734a132ec28196748969c52adafb2c8ad6c3967ddbdb83da38987,1.0,1.0,ACTIVE,Regularly,22.0,c3e1653393cede1af97c641d91dbc7e559acba9628cd312d5a7725938fc13f2c
5c38a114f10931a758731e535e7686920eb9ab0a65f64acbdcb060636a678d76,,,ACTIVE,NONE,21.0,e04ff0c3a8a4415afa40cf2c23e0d3709c018756b381b351d51ad485f4019157
5c88564ee68bcc208dacfa7f6d4d07f2dec0482c2c9493674bef16548bda7e30,,,ACTIVE,NONE,21.0,a025230429aa6ef0577f884c01ed30a697ee270081a05cc8ec2e09b560af88c6
5c8ee2584e0ff9678082f74ec468c4e8ed1b250bc6a6ff7a83b7d086ee498a62,,,ACTIVE,NONE,32.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
5d5a9eb671e2bf3cdf0cfc040f36ca102211f2f767bda037982852a41f42e9d5,1.0,1.0,ACTIVE,Regularly,34.0,56e7c9a434fe0def5691ae110ada27516398e1e5a074a616e95fcedbf5ebee98
5d5dab43c3cc7b8090ed7020b9362a74c721ee213db7a34adce13e64c7360d19,1.0,1.0,ACTIVE,Regularly,50.0,89420f232e89bd36a2c4db62fe6de98e8ccd26718efa66202ce40d01434260f7
5d8d457e8d3a6d98feae4782d8c835ad589f42a339588fcb01c703624da093c4,,,ACTIVE,NONE,61.0,ef0eb7971f42aaef77eea9202638deb4d70cc35a5ad679605bb46b819afe882b
5daaade09c05962b60524b1d482fd83c393449e4412ae6ce6e7e52c34cea0d70,1.0,1.0,ACTIVE,Regularly,19.0,90ac8a5d2c3a572a21f52ce6dd812b72d44a8dae502b808e1beac5dcfa3a55e4
5db49d950e11d19422f48dcfca1e93c46b0760261f7652476eac5764c583b513,,,ACTIVE,NONE,36.0,119b0e97264cf26a276c2466171a95941b026b69ed6bca6281ea7ee747e1ee78
5e06d9ca381bc42c8c4bcb39e00611f1e82d4aca86623aaf1dac42fe9935aee5,1.0,1.0,ACTIVE,Regularly,21.0,5529e9436746457d53727bdb8cc295f02ae5b91c96ef018751617c43106eb151
